smiles code,active ingredient,salt,relation,assay value,target disease,protein target,treatment concentration,treatment unit,exposure time (h),measurement,type,model type,description,dataset,REFERENCE_ID,ASSAY_TYPE,ASSAY_ORGANISM,ASSAY_STRAIN,TARGET_TYPE,SRC_ID,ASSAY_SOURCE
Cc1nn2c(=O)cc(-c3ccc(F)cc3)[nH]c2c1-c1ccccc1,Cc1nn2c(=O)cc(-c3ccc(F)cc3)[nH]c2c1-c1ccccc1,.,= ,0.913,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1nn2c(=O)cc(-c3ccc(F)cc3)[nH]c2c1-c1ccccc1,Cc1nn2c(=O)cc(-c3ccc(F)cc3)[nH]c2c1-c1ccccc1,.,= ,2.42,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
O=C(CCc1ccccc1)N/N=C/c1ccc(O)c2ncccc12,O=C(CCc1ccccc1)N/N=C/c1ccc(O)c2ncccc12,.,= ,0.484,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(CCc1ccccc1)N/N=C/c1ccc(O)c2ncccc12,O=C(CCc1ccccc1)N/N=C/c1ccc(O)c2ncccc12,.,= ,0.456,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN(CC)CCn1nc2c3c(cccc3c1=O)-c1ccccc1-2,CCN(CC)CCn1nc2c3c(cccc3c1=O)-c1ccccc1-2,.,= ,1.46,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
CCN(CC)CCn1nc2c3c(cccc3c1=O)-c1ccccc1-2,CCN(CC)CCn1nc2c3c(cccc3c1=O)-c1ccccc1-2,.,= ,1.58,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)N1C/C(=C/c2ccccn2)C(=O)/C(=C/c2ccccn2)C1,CC(C)N1C/C(=C/c2ccccn2)C(=O)/C(=C/c2ccccn2)C1,.,= ,5.78,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
CC(C)N1C/C(=C/c2ccccn2)C(=O)/C(=C/c2ccccn2)C1,CC(C)N1C/C(=C/c2ccccn2)C(=O)/C(=C/c2ccccn2)C1,.,= ,0.236,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)(C)c1ccc(CN2CCCn3c2nc2ccccc23)cc1,CC(C)(C)c1ccc(CN2CCCn3c2nc2ccccc23)cc1,.,= ,5.62,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(NCCN2CCCCC2)c2ccc3ccccc3c2n1,Cc1cc(NCCN2CCCCC2)c2ccc3ccccc3c2n1,.,= ,2.43,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cccc(CN2CCN(Cc3c[nH]c4ccccc34)CC2)c1,Cc1cccc(CN2CCN(Cc3c[nH]c4ccccc34)CC2)c1,.,= ,5.24,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOc1cc(CNCCc2cccc(Cl)c2)ccc1OC,CCOc1cc(CNCCc2cccc(Cl)c2)ccc1OC,.,= ,4.84,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(NNC(=O)c1ccccn1)c1cccc(Br)c1,O=C(NNC(=O)c1ccccn1)c1cccc(Br)c1,.,= ,1.74,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
NCC12CC3CC(C1)CC(c1ccc(Br)cc1)(C3)C2,NCC12CC3CC(C1)CC(c1ccc(Br)cc1)(C3)C2,.,= ,0.687,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
NCC12CC3CC(C1)CC(c1ccc(Br)cc1)(C3)C2,NCC12CC3CC(C1)CC(c1ccc(Br)cc1)(C3)C2,.,= ,6.72,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
COc1ccc(C/C(N)=N/OC(=O)c2cccs2)cc1OC,COc1ccc(C/C(N)=N/OC(=O)c2cccs2)cc1OC,.,= ,4.78,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(C(=O)O/N=C(\N)Cc2cccs2)cc1OC,COc1ccc(C(=O)O/N=C(\N)Cc2cccs2)cc1OC,.,= ,1.61,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(C)c2nc(C)cc(Nc3ccc4c(c3)OCCO4)c2c1,Cc1cc(C)c2nc(C)cc(Nc3ccc4c(c3)OCCO4)c2c1,.,= ,3.91,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)(C)OC(=O)N/N=C\c1ccc(-c2cccc(Cl)c2)o1,CC(C)(C)OC(=O)N/N=C\c1ccc(-c2cccc(Cl)c2)o1,.,= ,7.35,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Nc1nc(NN2CCCCC2)nc(-c2cc(Cl)ccc2O)n1,Nc1nc(NN2CCCCC2)nc(-c2cc(Cl)ccc2O)n1,.,= ,4.15,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(NCCN2CCOCC2)c2ccc3ccccc3c2n1,Cc1cc(NCCN2CCOCC2)c2ccc3ccccc3c2n1,.,= ,4.87,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1ccccc1C(O)(Cc1ccccc1)C1CN2CCC1CC2,Cc1ccccc1C(O)(Cc1ccccc1)C1CN2CCC1CC2,.,= ,4.69,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCc1cc(C2CCCN2C(=O)c2c(F)cccc2Cl)on1,CCc1cc(C2CCCN2C(=O)c2c(F)cccc2Cl)on1,.,= ,5.12,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Oc1c(Br)cc(CN2CCOCC2)c2cccnc12,Oc1c(Br)cc(CN2CCOCC2)c2cccnc12,.,= ,1.1,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COC(=O)c1cn(NC(=O)c2ccccn2)c(=O)c2ccccc12,COC(=O)c1cn(NC(=O)c2ccccn2)c(=O)c2ccccc12,.,= ,0.63,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)(C)c1ccc(Cn2c(=N)n(CCO)c3ccccc32)cc1,CC(C)(C)c1ccc(Cn2c(=N)n(CCO)c3ccccc32)cc1,.,= ,4.96,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1ccccc1OCCn1c(=N)n(CC(C)C)c2ccccc21,Cc1ccccc1OCCn1c(=N)n(CC(C)C)c2ccccc21,.,= ,5.64,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1nnc(N/N=C/c2cc(Br)ccc2O)nc1O,Cc1nnc(N/N=C/c2cc(Br)ccc2O)nc1O,.,= ,3.0,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1nnc(N/N=C/c2cc(Br)ccc2O)nc1O,Cc1nnc(N/N=C/c2cc(Br)ccc2O)nc1O,.,= ,3.41,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
CC(C)CC(=O)/C(=C/c1ccc(Cl)cc1Cl)n1cncn1,CC(C)CC(=O)/C(=C/c1ccc(Cl)cc1Cl)n1cncn1,.,= ,2.27,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1(C)CC(=O)C/C(=N/NC(=O)c2cc3ccccc3cc2O)C1,CC1(C)CC(=O)C/C(=N/NC(=O)c2cc3ccccc3cc2O)C1,.,= ,,T.b. brucei,,,uM,,IC90,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1cccc(NC(=O)CSc2cccc3cccnc23)c1,COc1cccc(NC(=O)CSc2cccc3cccnc23)c1,.,= ,5.79,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)(C)c1ccc2c(c1)OCCOCCOCCOCCO2,CC(C)(C)c1ccc2c(c1)OCCOCCOCCOCCO2,.,= ,5.26,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(CNCCc2c[nH]c3ccccc23)c(OC)c1C,COc1ccc(CNCCc2c[nH]c3ccccc23)c(OC)c1C,.,= ,5.26,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
N#Cc1ccc(-c2ccncc2)nc1SCCN1CCCCC1,N#Cc1ccc(-c2ccncc2)nc1SCCN1CCCCC1,.,= ,7.34,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(N/N=C/c1ccc(-c2ccccc2Cl)o1)c1ccccc1,O=C(N/N=C/c1ccc(-c2ccccc2Cl)o1)c1ccccc1,.,= ,,T.b. brucei,,,uM,,IC90,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(N/N=C/c1ccc(Cl)cc1Cl)c1ccc(O)c(O)c1,O=C(N/N=C/c1ccc(Cl)cc1Cl)c1ccc(O)c(O)c1,.,= ,1.54,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCn1nc(/C=C/c2ccccc2)[n+]([O-])c2c(=O)n(C)c(=O)nc1-2,CCn1nc(/C=C/c2ccccc2)[n+]([O-])c2c(=O)n(C)c(=O)nc1-2,.,= ,3.67,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CNCCC(Sc1ccc(C(F)(F)F)cc1)c1ccccc1,CNCCC(Sc1ccc(C(F)(F)F)cc1)c1ccccc1,.,= ,1.9,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CN1/C(=C/C=C/c2ccc3ccccc3[n+]2C)C=Cc2ccccc21,CN1/C(=C/C=C/c2ccc3ccccc3[n+]2C)C=Cc2ccccc21,.,= ,0.077,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1CCC(C(C)C)C(OCC(O)CN2C(C)CCCC2C)C1,CC1CCC(C(C)C)C(OCC(O)CN2C(C)CCCC2C)C1,.,= ,3.51,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOC(=O)N/N=C\c1ccc(-c2cccc(C(F)(F)F)c2)o1,CCOC(=O)N/N=C\c1ccc(-c2cccc(C(F)(F)F)c2)o1,.,= ,3.19,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=c1cc(OC2=CS(=O)(=O)c3ccccc32)c2ccccc2o1,O=c1cc(OC2=CS(=O)(=O)c3ccccc32)c2ccccc2o1,.,= ,5.99,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
O=c1cc(OC2=CS(=O)(=O)c3ccccc32)c2ccccc2o1,O=c1cc(OC2=CS(=O)(=O)c3ccccc32)c2ccccc2o1,.,= ,3.59,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(COc1ccccc1)N/N=C/c1sc2ccccc2c1O,O=C(COc1ccccc1)N/N=C/c1sc2ccccc2c1O,.,= ,7.88,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1ccc(C(OCC(C)(C)C[N+](C)(C)C)c2ccccc2)cc1,Cc1ccc(C(OCC(C)(C)C[N+](C)(C)C)c2ccccc2)cc1,.,= ,6.71,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)Nc1ccc(Nc2ccnc3cc4ccccc4cc23)cc1,CC(C)Nc1ccc(Nc2ccnc3cc4ccccc4cc23)cc1,.,= ,2.58,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN1C=Cc2ccccc2/C1=C\c1ccc2ccccc2[n+]1CC,CCN1C=Cc2ccccc2/C1=C\c1ccc2ccccc2[n+]1CC,.,= ,0.086,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
c1ccc2c(OCCCCCCNCC3CCCO3)cccc2c1,c1ccc2c(OCCCCCCNCC3CCCO3)cccc2c1,.,= ,5.25,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)NC[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@@H]12,CC(C)NC[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@@H]12,.,= ,0.47,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
N/C(=N\OC(=O)N1CCOCC1)c1ccc(Br)cc1,N/C(=N\OC(=O)N1CCOCC1)c1ccc(Br)cc1,.,= ,0.748,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(NCCc1n[nH]c(-c2ccc(F)cc2)n1)c1cccc(F)c1,O=C(NCCc1n[nH]c(-c2ccc(F)cc2)n1)c1cccc(F)c1,.,= ,7.85,P. falciparum,,,uM,,IC50,In Vitro,,Malaria in vitro,set8,1.0,F,P. falciparum,K1,ORGANISM,14.0,HEOS
O=C(NCCc1n[nH]c(-c2ccc(F)cc2)n1)c1cccc(F)c1,O=C(NCCc1n[nH]c(-c2ccc(F)cc2)n1)c1cccc(F)c1,.,= ,2.22,T.b. rhodesiense,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. rhodesiense,STIB 900,ORGANISM,14.0,HEOS
O=C(NCCc1n[nH]c(-c2ccc(F)cc2)n1)c1cccc(F)c1,O=C(NCCc1n[nH]c(-c2ccc(F)cc2)n1)c1cccc(F)c1,.,= ,15.5,L. donovani,,,uM,,IC50,In Vitro,,Leish axenic in vitro,set8,1.0,F,L. donovani,MHOM/ET/67/L82,ORGANISM,14.0,HEOS
O=C(NCCc1n[nH]c(-c2ccc(F)cc2)n1)c1cccc(F)c1,O=C(NCCc1n[nH]c(-c2ccc(F)cc2)n1)c1cccc(F)c1,.,= ,1.93,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(NCCc1n[nH]c(-c2ccc(F)cc2)n1)c1cccc(F)c1,O=C(NCCc1n[nH]c(-c2ccc(F)cc2)n1)c1cccc(F)c1,.,= ,6.35,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in vitro,set8,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS
O=C(NCCc1n[nH]c(-c2ccc(F)cc2)n1)c1cccc(F)c1,O=C(NCCc1n[nH]c(-c2ccc(F)cc2)n1)c1cccc(F)c1,.,= ,39.2,L-6 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,L-6 cells,myoblast,ORGANISM,14.0,HEOS
O=C(N/N=C/c1sc2ccccc2c1O)c1ccc(O)cc1O,O=C(N/N=C/c1sc2ccccc2c1O)c1ccc(O)cc1O,.,= ,4.44,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c3ncccc23)cc1,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c3ncccc23)cc1,.,= ,4.78,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN(CC)c1ccc(/C=N\NC(=O)Cc2cccn2C)c(O)c1,CCN(CC)c1ccc(/C=N\NC(=O)Cc2cccn2C)c(O)c1,.,= ,3.62,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Clc1cc2c(c3ncccc13)OCN(CCC1=CCCCC1)C2,Clc1cc2c(c3ncccc13)OCN(CCC1=CCCCC1)C2,.,= ,1.05,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)(C)c1ccc(/C(=N\NC(=N)N)c2ccc(Cl)cc2)cc1,CC(C)(C)c1ccc(/C(=N\NC(=N)N)c2ccc(Cl)cc2)cc1,.,= ,1.1,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(O)c1ccc(NNc2c3ccccc3nc3ccccc23)cc1,O=C(O)c1ccc(NNc2c3ccccc3nc3ccccc23)cc1,.,= ,1.02,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCCn1c(=O)c2c(nc3n2CCN3Cc2ccco2)n(C)c1=O,CCCn1c(=O)c2c(nc3n2CCN3Cc2ccco2)n(C)c1=O,.,= ,4.91,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1(C)N=C(N)N=C(N)N1OCc1cccc(C2CCCCC2)c1,CC1(C)N=C(N)N=C(N)N1OCc1cccc(C2CCCCC2)c1,.,= ,4.68,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(c1ccc(Cl)cc1)C(CN1CCOCC1)c1ccccc1,O=C(c1ccc(Cl)cc1)C(CN1CCOCC1)c1ccccc1,.,= ,3.11,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(c1ccc(Cl)cc1)C(CN1CCOCC1)c1ccccc1,O=C(c1ccc(Cl)cc1)C(CN1CCOCC1)c1ccccc1,.,= ,4.0,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(Nc1ccc(Cl)cc1)N1CCCN(Cc2ccccc2)C1,O=C(Nc1ccc(Cl)cc1)N1CCCN(Cc2ccccc2)C1,.,= ,4.98,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(C)c(C(=O)CC(N2CCCCC2)C(F)(F)F)c(=O)[nH]1,Cc1cc(C)c(C(=O)CC(N2CCCCC2)C(F)(F)F)c(=O)[nH]1,.,= ,2.27,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOC(=O)C/C(C)=N/Nc1ccc(-n2nc(C)c(C)c2C)nn1,CCOC(=O)C/C(C)=N/Nc1ccc(-n2nc(C)c(C)c2C)nn1,.,= ,2.16,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CN(C)c1ccc(/C=C2\SC(=N)N(c3nccs3)C2=O)cc1,CN(C)c1ccc(/C=C2\SC(=N)N(c3nccs3)C2=O)cc1,.,= ,6.09,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CN(C)c1ccc(/C=C2\SC(=N)N(c3nccs3)C2=O)cc1,CN(C)c1ccc(/C=C2\SC(=N)N(c3nccs3)C2=O)cc1,.,= ,15.52,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1(C)CC(=O)C(C2=C(Cl)C(=O)c3ccccc3C2=O)=C(O)C1,CC1(C)CC(=O)C(C2=C(Cl)C(=O)c3ccccc3C2=O)=C(O)C1,.,= ,0.642,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1(C)CC(=O)C(C2=C(Cl)C(=O)c3ccccc3C2=O)=C(O)C1,CC1(C)CC(=O)C(C2=C(Cl)C(=O)c3ccccc3C2=O)=C(O)C1,.,= ,0.59,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(=O)CC1(O)C(=O)Nc2ccc(I)cc21,CC(=O)CC1(O)C(=O)Nc2ccc(I)cc21,.,= ,3.13,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(Cl)cc(Cl)c1OCCCCCN1CCNCC1,Cc1cc(Cl)cc(Cl)c1OCCCCCN1CCNCC1,.,= ,2.28,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cccc2c1NC(=O)C2(c1ccc(O)cc1)c1ccc(O)cc1,Cc1cccc2c1NC(=O)C2(c1ccc(O)cc1)c1ccc(O)cc1,.,= ,5.72,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cn1c(Cc2ccccc2)nn(C2CC(=O)C3OCC2O3)c1=S,Cn1c(Cc2ccccc2)nn(C2CC(=O)C3OCC2O3)c1=S,.,= ,4.91,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1CC(C)(C)Nc2ccc(OCc3cccc4ccccc34)cc21,CC1CC(C)(C)Nc2ccc(OCc3cccc4ccccc34)cc21,.,= ,0.832,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOc1cc2c(cc1OCC)C(c1ccc(Cl)cc1)NCC2,CCOc1cc2c(cc1OCC)C(c1ccc(Cl)cc1)NCC2,.,= ,5.64,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)/C(N)=N/OC(=O)c1ccc(I)cc1,CC(C)/C(N)=N/OC(=O)c1ccc(I)cc1,.,= ,0.808,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C1NC(=S)NC(=O)C1=Cc1c2ccccc2cc2ccccc12,O=C1NC(=S)NC(=O)C1=Cc1c2ccccc2cc2ccccc12,.,= ,5.29,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cccc(-n2nnn(C3CC(=O)C4OCC3O4)c2=S)c1C,Cc1cccc(-n2nnn(C3CC(=O)C4OCC3O4)c2=S)c1C,.,= ,5.25,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(NCCc1csc(-c2cccc(F)c2)n1)c1cccs1,O=C(NCCc1csc(-c2cccc(F)c2)n1)c1cccs1,.,= ,,T.b. brucei,,,uM,,IC90,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc2c(C)cc(Sc3cccc4cccnc34)nc2c1,COc1ccc2c(C)cc(Sc3cccc4cccnc34)nc2c1,.,= ,5.58,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
S=C(N/N=C(/c1ccccc1)c1ccccn1)Nc1ccccc1,S=C(N/N=C(/c1ccccc1)c1ccccn1)Nc1ccccc1,.,= ,4.84,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
